"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
1641.0,886.5,598.0,22.5,317.5,655.5,505.0,409.0,366.5,433.0,4033.0,228.5,502.0,1849.5,933.5,17.5,798.5,135.5,810.0,1892.5,682.5,5268.5,257.5,26377.0,88.0,412.5,92.5,332.5,177.5,36.0,889.5,74.0,45.0,169.5,6.0,460.0,273.0,22.5,7.5,96.5,112.5,13.5,379.0,122.0,85.5,68.0,2522.5,64.5,2042.0,459.5,533.5,565.0,1347.5,654.5,1145.0,362.5,675.5,2638.0,17.5,253.0,9812.0,1050.5,7125.0,2560.0,41.0,1535.5,312.5,703.0,6830.5,2683.5,331.0,127.0,1384.5,3000.5,210.0,3496.0,2631.5,1299.0,2087.5,23923.0,10.0,4904.0,2613.5,312.0,423.5,2437.5,344.5,152.0,595.5,700.5,3089.5,840.0,6687.0,1040.5,281.5,838.5,408.0,747.0,420.5,8184.0
1536.5,932.75,462.5,24.25,315.25,639.25,504.5,398.0,365.75,429.0,3924.0,226.25,508.0,1858.25,906.75,13.25,759.25,132.25,777.5,1791.75,694.75,5528.75,279.75,26017.0,83.0,386.75,98.75,314.75,162.75,38.5,872.75,72.5,51.0,168.25,5.5,427.0,270.5,23.75,7.75,97.75,102.25,12.75,450.0,111.5,90.25,72.5,3067.25,62.75,2141.5,527.75,549.25,570.5,1384.75,641.75,1130.5,367.75,664.25,2479.5,19.75,264.0,8192.5,1067.25,6609.0,2437.5,40.5,1435.25,299.25,674.0,6628.25,2622.25,330.0,125.5,1398.75,3137.75,198.0,3458.0,2599.75,1249.0,1972.25,21658.0,7.0,4893.0,2165.75,307.5,431.75,2434.75,352.75,169.0,524.25,695.75,2987.25,866.0,6293.5,1112.75,281.25,825.25,408.5,697.5,422.75,6928.0
1432.0,979.0,327.0,26.0,313.0,623.0,504.0,387.0,365.0,425.0,3815.0,224.0,514.0,1867.0,880.0,9.0,720.0,129.0,745.0,1691.0,707.0,5789.0,302.0,25657.0,78.0,361.0,105.0,297.0,148.0,41.0,856.0,71.0,57.0,167.0,5.0,394.0,268.0,25.0,8.0,99.0,92.0,12.0,521.0,101.0,95.0,77.0,3612.0,61.0,2241.0,596.0,565.0,576.0,1422.0,629.0,1116.0,373.0,653.0,2321.0,22.0,275.0,6573.0,1084.0,6093.0,2315.0,40.0,1335.0,286.0,645.0,6426.0,2561.0,329.0,124.0,1413.0,3275.0,186.0,3420.0,2568.0,1199.0,1857.0,19393.0,4.0,4882.0,1718.0,303.0,440.0,2432.0,361.0,186.0,453.0,691.0,2885.0,892.0,5900.0,1185.0,281.0,812.0,409.0,648.0,425.0,5672.0
1411.75,1032.0,323.25,23.5,319.75,618.25,522.75,386.75,376.5,421.0,3853.75,221.75,526.5,2010.5,881.25,12.0,746.5,126.25,818.5,1821.5,688.0,6440.25,280.25,26281.5,71.0,353.75,105.5,340.5,149.75,41.75,857.0,67.75,55.0,174.0,6.5,365.0,264.75,25.5,7.25,90.25,93.75,11.75,521.0,100.25,96.5,72.5,4500.25,60.0,2328.5,624.75,596.25,601.25,1515.75,685.0,1160.75,392.5,640.75,2349.5,18.0,284.75,6279.25,1163.5,6193.0,2401.5,37.25,1351.0,321.25,1119.5,6646.25,2578.5,323.0,121.75,1436.5,3301.0,181.25,3433.75,2665.75,1212.0,1831.25,16420.25,7.75,5046.0,1825.75,293.5,450.25,2471.0,353.5,172.75,476.5,690.0,2958.75,904.0,6133.75,1108.25,285.0,824.75,442.0,665.75,465.0,4862.75
1391.5,1085.0,319.5,21.0,326.5,613.5,541.5,386.5,388.0,417.0,3892.5,219.5,539.0,2154.0,882.5,15.0,773.0,123.5,892.0,1952.0,669.0,7091.5,258.5,26906.0,64.0,346.5,106.0,384.0,151.5,42.5,858.0,64.5,53.0,181.0,8.0,336.0,261.5,26.0,6.5,81.5,95.5,11.5,521.0,99.5,98.0,68.0,5388.5,59.0,2416.0,653.5,627.5,626.5,1609.5,741.0,1205.5,412.0,628.5,2378.0,14.0,294.5,5985.5,1243.0,6293.0,2488.0,34.5,1367.0,356.5,1594.0,6866.5,2596.0,317.0,119.5,1460.0,3327.0,176.5,3447.5,2763.5,1225.0,1805.5,13447.5,11.5,5210.0,1933.5,284.0,460.5,2510.0,346.0,159.5,500.0,689.0,3032.5,916.0,6367.5,1031.5,289.0,837.5,475.0,683.5,505.0,4053.5
1371.25,1138.0,315.75,18.5,333.25,608.75,560.25,386.25,399.5,413.0,3931.25,217.25,551.5,2297.5,883.75,18.0,799.5,120.75,965.5,2082.5,650.0,7742.75,236.75,27530.5,57.0,339.25,106.5,427.5,153.25,43.25,859.0,61.25,51.0,188.0,9.5,307.0,258.25,26.5,5.75,72.75,97.25,11.25,521.0,98.75,99.5,63.5,6276.75,58.0,2503.5,682.25,658.75,651.75,1703.25,797.0,1250.25,431.5,616.25,2406.5,10.0,304.25,5691.75,1322.5,6393.0,2574.5,31.75,1383.0,391.75,2068.5,7086.75,2613.5,311.0,117.25,1483.5,3353.0,171.75,3461.25,2861.25,1238.0,1779.75,10474.75,15.25,5374.0,2041.25,274.5,470.75,2549.0,338.5,146.25,523.5,688.0,3106.25,928.0,6601.25,954.75,293.0,850.25,508.0,701.25,545.0,3244.25
1351.0,1191.0,312.0,16.0,340.0,604.0,579.0,386.0,411.0,409.0,3970.0,215.0,564.0,2441.0,885.0,21.0,826.0,118.0,1039.0,2213.0,631.0,8394.0,215.0,28155.0,50.0,332.0,107.0,471.0,155.0,44.0,860.0,58.0,49.0,195.0,11.0,278.0,255.0,27.0,5.0,64.0,99.0,11.0,521.0,98.0,101.0,59.0,7165.0,57.0,2591.0,711.0,690.0,677.0,1797.0,853.0,1295.0,451.0,604.0,2435.0,6.0,314.0,5398.0,1402.0,6493.0,2661.0,29.0,1399.0,427.0,2543.0,7307.0,2631.0,305.0,115.0,1507.0,3379.0,167.0,3475.0,2959.0,1251.0,1754.0,7502.0,19.0,5538.0,2149.0,265.0,481.0,2588.0,331.0,133.0,547.0,687.0,3180.0,940.0,6835.0,878.0,297.0,863.0,541.0,719.0,585.0,2435.0
1461.25,1157.5,514.75,23.25,366.75,658.75,608.0,423.25,434.25,464.5,4048.25,227.25,632.25,2618.5,938.75,20.0,936.5,127.75,1082.5,2557.75,691.0,9343.5,230.0,29675.25,61.5,369.75,105.25,550.5,180.75,44.5,956.25,75.5,49.75,210.25,10.25,326.5,284.75,30.25,5.5,76.5,104.25,11.5,557.25,105.75,118.5,63.25,6507.25,54.0,2817.25,712.0,718.75,840.25,2101.0,1013.75,1571.75,516.5,642.0,2705.25,6.25,315.0,5970.75,1390.75,6804.75,3034.75,37.25,1468.25,417.25,10497.0,7938.25,2674.0,331.0,129.5,1601.5,3652.0,177.25,3488.0,3127.0,1355.25,1889.75,7997.0,18.75,5778.25,3037.5,258.0,499.5,2655.75,354.5,134.75,544.25,725.25,3336.0,974.5,7223.0,897.25,287.75,923.25,541.0,721.5,577.5,2576.0
1571.5,1124.0,717.5,30.5,393.5,713.5,637.0,460.5,457.5,520.0,4126.5,239.5,700.5,2796.0,992.5,19.0,1047.0,137.5,1126.0,2902.5,751.0,10293.0,245.0,31195.5,73.0,407.5,103.5,630.0,206.5,45.0,1052.5,93.0,50.5,225.5,9.5,375.0,314.5,33.5,6.0,89.0,109.5,12.0,593.5,113.5,136.0,67.5,5849.5,51.0,3043.5,713.0,747.5,1003.5,2405.0,1174.5,1848.5,582.0,680.0,2975.5,6.5,316.0,6543.5,1379.5,7116.5,3408.5,45.5,1537.5,407.5,18451.0,8569.5,2717.0,357.0,144.0,1696.0,3925.0,187.5,3501.0,3295.0,1459.5,2025.5,8492.0,18.5,6018.5,3926.0,251.0,518.0,2723.5,378.0,136.5,541.5,763.5,3492.0,1009.0,7611.0,916.5,278.5,983.5,541.0,724.0,570.0,2717.0
1681.75,1090.5,920.25,37.75,420.25,768.25,666.0,497.75,480.75,575.5,4204.75,251.75,768.75,2973.5,1046.25,18.0,1157.5,147.25,1169.5,3247.25,811.0,11242.5,260.0,32715.75,84.5,445.25,101.75,709.5,232.25,45.5,1148.75,110.5,51.25,240.75,8.75,423.5,344.25,36.75,6.5,101.5,114.75,12.5,629.75,121.25,153.5,71.75,5191.75,48.0,3269.75,714.0,776.25,1166.75,2709.0,1335.25,2125.25,647.5,718.0,3245.75,6.75,317.0,7116.25,1368.25,7428.25,3782.25,53.75,1606.75,397.75,26405.0,9200.75,2760.0,383.0,158.5,1790.5,4198.0,197.75,3514.0,3463.0,1563.75,2161.25,8987.0,18.25,6258.75,4814.5,244.0,536.5,2791.25,401.5,138.25,538.75,801.75,3648.0,1043.5,7999.0,935.75,269.25,1043.75,541.0,726.5,562.5,2858.0
1792.0,1057.0,1123.0,45.0,447.0,823.0,695.0,535.0,504.0,631.0,4283.0,264.0,837.0,3151.0,1100.0,17.0,1268.0,157.0,1213.0,3592.0,871.0,12192.0,275.0,34236.0,96.0,483.0,100.0,789.0,258.0,46.0,1245.0,128.0,52.0,256.0,8.0,472.0,374.0,40.0,7.0,114.0,120.0,13.0,666.0,129.0,171.0,76.0,4534.0,45.0,3496.0,715.0,805.0,1330.0,3013.0,1496.0,2402.0,713.0,756.0,3516.0,7.0,318.0,7689.0,1357.0,7740.0,4156.0,62.0,1676.0,388.0,34359.0,9832.0,2803.0,409.0,173.0,1885.0,4471.0,208.0,3527.0,3631.0,1668.0,2297.0,9482.0,18.0,6499.0,5703.0,237.0,555.0,2859.0,425.0,140.0,536.0,840.0,3804.0,1078.0,8387.0,955.0,260.0,1104.0,541.0,729.0,555.0,2999.0
1771.5,1088.75,1123.25,42.0,456.25,815.75,709.0,534.25,498.75,640.25,4268.75,262.75,812.0,2936.5,1161.5,17.75,1223.75,154.0,1184.0,3475.25,849.5,11032.5,295.5,32960.0,93.75,500.5,95.75,731.0,232.75,47.25,1248.5,124.25,55.25,269.25,10.75,465.0,366.0,36.0,6.75,114.0,136.75,13.25,646.75,133.25,156.0,80.0,4219.0,59.75,3342.25,679.75,790.5,1224.75,2758.75,1391.5,2249.5,677.75,755.0,3561.5,8.75,313.75,7553.25,1282.75,7567.75,4012.5,70.0,1651.0,387.25,28717.75,9678.75,2842.25,404.5,195.0,1844.0,4428.25,205.0,3748.5,3615.5,1559.5,2313.5,9437.5,19.0,6346.75,5802.25,236.75,553.5,2822.25,427.5,136.5,535.0,838.0,3829.75,1054.0,8305.75,985.75,284.75,1208.5,564.0,858.25,555.25,2872.75
1751.0,1120.5,1123.5,39.0,465.5,808.5,723.0,533.5,493.5,649.5,4254.5,261.5,787.0,2722.0,1223.0,18.5,1179.5,151.0,1155.0,3358.5,828.0,9873.0,316.0,31684.0,91.5,518.0,91.5,673.0,207.5,48.5,1252.0,120.5,58.5,282.5,13.5,458.0,358.0,32.0,6.5,114.0,153.5,13.5,627.5,137.5,141.0,84.0,3904.0,74.5,3188.5,644.5,776.0,1119.5,2504.5,1287.0,2097.0,642.5,754.0,3607.0,10.5,309.5,7417.5,1208.5,7395.5,3869.0,78.0,1626.0,386.5,23076.5,9525.5,2881.5,400.0,217.0,1803.0,4385.5,202.0,3970.0,3600.0,1451.0,2330.0,9393.0,20.0,6194.5,5901.5,236.5,552.0,2785.5,430.0,133.0,534.0,836.0,3855.5,1030.0,8224.5,1016.5,309.5,1313.0,587.0,987.5,555.5,2746.5
1730.5,1152.25,1123.75,36.0,474.75,801.25,737.0,532.75,488.25,658.75,4240.25,260.25,762.0,2507.5,1284.5,19.25,1135.25,148.0,1126.0,3241.75,806.5,8713.5,336.5,30408.0,89.25,535.5,87.25,615.0,182.25,49.75,1255.5,116.75,61.75,295.75,16.25,451.0,350.0,28.0,6.25,114.0,170.25,13.75,608.25,141.75,126.0,88.0,3589.0,89.25,3034.75,609.25,761.5,1014.25,2250.25,1182.5,1944.5,607.25,753.0,3652.5,12.25,305.25,7281.75,1134.25,7223.25,3725.5,86.0,1601.0,385.75,17435.25,9372.25,2920.75,395.5,239.0,1762.0,4342.75,199.0,4191.5,3584.5,1342.5,2346.5,9348.5,21.0,6042.25,6000.75,236.25,550.5,2748.75,432.5,129.5,533.0,834.0,3881.25,1006.0,8143.25,1047.25,334.25,1417.5,610.0,1116.75,555.75,2620.25
1710.0,1184.0,1124.0,33.0,484.0,794.0,751.0,532.0,483.0,668.0,4226.0,259.0,737.0,2293.0,1346.0,20.0,1091.0,145.0,1097.0,3125.0,785.0,7554.0,357.0,29132.0,87.0,553.0,83.0,557.0,157.0,51.0,1259.0,113.0,65.0,309.0,19.0,444.0,342.0,24.0,6.0,114.0,187.0,14.0,589.0,146.0,111.0,92.0,3274.0,104.0,2881.0,574.0,747.0,909.0,1996.0,1078.0,1792.0,572.0,752.0,3698.0,14.0,301.0,7146.0,1060.0,7051.0,3582.0,94.0,1576.0,385.0,11794.0,9219.0,2960.0,391.0,261.0,1721.0,4300.0,196.0,4413.0,3569.0,1234.0,2363.0,9304.0,22.0,5890.0,6100.0,236.0,549.0,2712.0,435.0,126.0,532.0,832.0,3907.0,982.0,8062.0,1078.0,359.0,1522.0,633.0,1246.0,556.0,2494.0
1792.25,1103.0,1130.25,31.5,456.75,819.75,744.0,537.0,508.5,700.0,4269.25,248.0,734.5,2260.75,1288.25,38.75,1061.75,144.25,1158.5,2975.75,843.75,7954.25,346.25,28607.5,96.5,570.25,83.0,535.5,164.5,48.0,1275.25,111.75,66.0,297.0,17.0,413.25,356.75,23.75,5.75,109.75,175.0,12.0,582.75,142.75,109.25,80.25,3489.25,106.5,2893.25,550.25,723.25,905.0,2006.75,1077.0,1887.0,587.5,752.25,3700.5,12.75,304.5,6986.5,1029.5,6811.25,3353.0,81.5,1565.5,381.25,9686.0,8965.25,2936.75,431.75,246.5,1717.5,4123.25,210.0,4256.75,3470.75,1214.75,2399.25,9289.25,21.25,5895.25,6043.25,250.75,527.75,2690.5,421.0,157.75,522.0,839.75,3906.75,951.75,8240.75,1029.0,341.0,1464.0,646.25,1181.25,559.5,2169.25
1874.5,1022.0,1136.5,30.0,429.5,845.5,737.0,542.0,534.0,732.0,4312.5,237.0,732.0,2228.5,1230.5,57.5,1032.5,143.5,1220.0,2826.5,902.5,8354.5,335.5,28083.0,106.0,587.5,83.0,514.0,172.0,45.0,1291.5,110.5,67.0,285.0,15.0,382.5,371.5,23.5,5.5,105.5,163.0,10.0,576.5,139.5,107.5,68.5,3704.5,109.0,2905.5,526.5,699.5,901.0,2017.5,1076.0,1982.0,603.0,752.5,3703.0,11.5,308.0,6827.0,999.0,6571.5,3124.0,69.0,1555.0,377.5,7578.0,8711.5,2913.5,472.5,232.0,1714.0,3946.5,224.0,4100.5,3372.5,1195.5,2435.5,9274.5,20.5,5900.5,5986.5,265.5,506.5,2669.0,407.0,189.5,512.0,847.5,3906.5,921.5,8419.5,980.0,323.0,1406.0,659.5,1116.5,563.0,1844.5
1956.75,941.0,1142.75,28.5,402.25,871.25,730.0,547.0,559.5,764.0,4355.75,226.0,729.5,2196.25,1172.75,76.25,1003.25,142.75,1281.5,2677.25,961.25,8754.75,324.75,27558.5,115.5,604.75,83.0,492.5,179.5,42.0,1307.75,109.25,68.0,273.0,13.0,351.75,386.25,23.25,5.25,101.25,151.0,8.0,570.25,136.25,105.75,56.75,3919.75,111.5,2917.75,502.75,675.75,897.0,2028.25,1075.0,2077.0,618.5,752.75,3705.5,10.25,311.5,6667.5,968.5,6331.75,2895.0,56.5,1544.5,373.75,5470.0,8457.75,2890.25,513.25,217.5,1710.5,3769.75,238.0,3944.25,3274.25,1176.25,2471.75,9259.75,19.75,5905.75,5929.75,280.25,485.25,2647.5,393.0,221.25,502.0,855.25,3906.25,891.25,8598.25,931.0,305.0,1348.0,672.75,1051.75,566.5,1519.75
2039.0,860.0,1149.0,27.0,375.0,897.0,723.0,552.0,585.0,796.0,4399.0,215.0,727.0,2164.0,1115.0,95.0,974.0,142.0,1343.0,2528.0,1020.0,9155.0,314.0,27034.0,125.0,622.0,83.0,471.0,187.0,39.0,1324.0,108.0,69.0,261.0,11.0,321.0,401.0,23.0,5.0,97.0,139.0,6.0,564.0,133.0,104.0,45.0,4135.0,114.0,2930.0,479.0,652.0,893.0,2039.0,1074.0,2172.0,634.0,753.0,3708.0,9.0,315.0,6508.0,938.0,6092.0,2666.0,44.0,1534.0,370.0,3362.0,8204.0,2867.0,554.0,203.0,1707.0,3593.0,252.0,3788.0,3176.0,1157.0,2508.0,9245.0,19.0,5911.0,5873.0,295.0,464.0,2626.0,379.0,253.0,492.0,863.0,3906.0,861.0,8777.0,882.0,287.0,1290.0,686.0,987.0,570.0,1195.0
2018.5,959.75,1143.75,24.5,381.75,859.5,728.0,552.5,558.0,744.0,4872.75,219.75,722.75,2119.0,1097.75,133.5,972.5,145.0,1335.25,2484.75,954.25,8550.25,301.0,27161.0,111.25,648.25,85.0,450.5,191.25,38.5,1548.5,107.5,78.0,267.0,10.75,317.25,412.5,24.25,4.75,100.0,139.75,6.5,549.0,147.75,104.75,42.75,3647.0,111.25,3655.25,530.0,1540.5,865.0,2004.25,1040.5,2026.25,599.25,733.25,3685.75,9.0,323.0,6343.25,954.5,8100.75,2630.5,48.0,1518.0,376.25,3407.0,8133.0,2865.0,539.25,189.5,1670.75,3576.25,244.75,4022.0,3244.5,1171.75,2463.0,9192.75,18.0,5835.25,5885.75,317.5,479.75,2641.0,391.0,235.5,512.25,909.25,3825.25,933.25,8519.0,898.75,294.75,1293.75,663.25,969.75,558.75,1125.75
1998.0,1059.5,1138.5,22.0,388.5,822.0,733.0,553.0,531.0,692.0,5346.5,224.5,718.5,2074.0,1080.5,172.0,971.0,148.0,1327.5,2441.5,888.5,7945.5,288.0,27288.0,97.5,674.5,87.0,430.0,195.5,38.0,1773.0,107.0,87.0,273.0,10.5,313.5,424.0,25.5,4.5,103.0,140.5,7.0,534.0,162.5,105.5,40.5,3159.0,108.5,4380.5,581.0,2429.0,837.0,1969.5,1007.0,1880.5,564.5,713.5,3663.5,9.0,331.0,6178.5,971.0,10109.5,2595.0,52.0,1502.0,382.5,3452.0,8062.0,2863.0,524.5,176.0,1634.5,3559.5,237.5,4256.0,3313.0,1186.5,2418.0,9140.5,17.0,5759.5,5898.5,340.0,495.5,2656.0,403.0,218.0,532.5,955.5,3744.5,1005.5,8261.0,915.5,302.5,1297.5,640.5,952.5,547.5,1056.5
1977.5,1159.25,1133.25,19.5,395.25,784.5,738.0,553.5,504.0,640.0,5820.25,229.25,714.25,2029.0,1063.25,210.5,969.5,151.0,1319.75,2398.25,822.75,7340.75,275.0,27415.0,83.75,700.75,89.0,409.5,199.75,37.5,1997.5,106.5,96.0,279.0,10.25,309.75,435.5,26.75,4.25,106.0,141.25,7.5,519.0,177.25,106.25,38.25,2671.0,105.75,5105.75,632.0,3317.5,809.0,1934.75,973.5,1734.75,529.75,693.75,3641.25,9.0,339.0,6013.75,987.5,12118.25,2559.5,56.0,1486.0,388.75,3497.0,7991.0,2861.0,509.75,162.5,1598.25,3542.75,230.25,4490.0,3381.5,1201.25,2373.0,9088.25,16.0,5683.75,5911.25,362.5,511.25,2671.0,415.0,200.5,552.75,1001.75,3663.75,1077.75,8003.0,932.25,310.25,1301.25,617.75,935.25,536.25,987.25
1957.0,1259.0,1128.0,17.0,402.0,747.0,743.0,554.0,477.0,588.0,6294.0,234.0,710.0,1984.0,1046.0,249.0,968.0,154.0,1312.0,2355.0,757.0,6736.0,262.0,27542.0,70.0,727.0,91.0,389.0,204.0,37.0,2222.0,106.0,105.0,285.0,10.0,306.0,447.0,28.0,4.0,109.0,142.0,8.0,504.0,192.0,107.0,36.0,2183.0,103.0,5831.0,683.0,4206.0,781.0,1900.0,940.0,1589.0,495.0,674.0,3619.0,9.0,347.0,5849.0,1004.0,14127.0,2524.0,60.0,1470.0,395.0,3542.0,7920.0,2859.0,495.0,149.0,1562.0,3526.0,223.0,4724.0,3450.0,1216.0,2328.0,9036.0,15.0,5608.0,5924.0,385.0,527.0,2686.0,427.0,183.0,573.0,1048.0,3583.0,1150.0,7745.0,949.0,318.0,1305.0,595.0,918.0,525.0,918.0
1877.75,1258.5,1096.75,22.0,396.25,725.0,717.5,558.25,487.25,604.25,5890.75,225.25,699.25,1926.25,1039.0,192.25,963.5,151.75,1218.25,2384.0,779.5,6436.75,265.25,27537.75,71.75,663.25,91.25,388.75,205.5,37.0,2161.0,98.75,95.75,276.75,10.0,292.5,440.0,30.25,6.25,104.0,144.5,11.25,492.0,186.25,105.75,40.25,2121.75,100.25,5233.5,635.75,3615.25,778.75,1911.25,924.25,1610.25,488.25,679.25,3564.5,11.0,328.0,5797.5,958.5,12363.25,2495.0,58.25,1467.0,396.0,3340.5,7619.25,2830.5,487.25,143.25,1567.25,3488.25,231.25,4538.25,3407.5,1226.0,2257.0,9143.75,14.0,5522.75,5658.75,333.5,539.5,2630.5,421.75,171.75,547.0,1336.25,3583.25,1107.75,7537.0,992.0,315.25,1256.0,566.0,1095.75,518.5,1662.5
