,"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
10,1263.0,745.0,359.0,19.0,310.0,611.0,578.0,500.0,368,468.0,3855.0,176.0,565,1496.0,901.0,13.0,909.0,141.0,758.0,2083,847.0,4633.0,197.0,27064,87.0,269.0,89.0,346.0,168.0,31.0,1697,67.0,55.0,181.0,5.0,184.0,260.0,40.0,12.0,117.0,121.0,2.0,418,114.0,88.0,36.0,1561.0,69.0,2268.0,352.0,905.0,743.0,1511.0,927.0,1596.0,581.0,607.0,2511.0,7.0,257.0,6223.0,714.0,4586.0,2149.0,37,1312.0,321.0,2718.0,6318.0,2650.0,308.0,249.0,1474.0,2902.0,236.0,3642.0,2904.0,1568.0,1742.0,8013.0,15.0,5857.0,2144,274.0,537.0,2459.0,368.0,124.0,389.0,1646.0,2623.0,871.0,5762.0,975.0,237.0,1053.0,399.0,1090.0,510.0,3078.5
11,1373.0,657.0,341.0,13.0,349.0,696.0,631.0,477.0,455,532.0,4121.0,223.0,736,1490.0,931.0,28.0,1096.0,156.0,889.0,2398,870.0,4244.0,189.0,28575,103.0,372.0,59.0,307.0,200.0,25.0,2100,64.0,51.0,166.0,6.0,151.0,330.0,42.0,7.0,67.0,120.0,11.0,471,117.0,117.0,41.0,1301.0,81.0,1782.0,281.0,705.0,693.0,1502.0,799.0,1375.0,440.0,616.0,2460.0,7.0,285.0,5309.0,812.0,4519.0,2231.0,46,1305.0,497.0,1617.0,7111.0,2506.0,455.25,160.0,1570.0,3428.0,212.0,3399.0,2817.0,4297.0,1706.0,8237.0,13.0,6611.0,2298,274.0,445.0,2172.0,386.0,100.0,425.0,1587.0,2877.0,943.0,6647.0,939.0,365.0,1004.0,448.0,1407.0,446.0,2261.0
12,1625.0,864.0,1086.0,29.0,338.0,896.0,662.0,525.0,442,948.0,4280.0,266.0,673,1625.0,1120.0,22.666666666666668,1126.0,259.0,1114.0,2619,1261.0,5339.0,315.0,31674,131.0,602.0,137.0,385.0,171.0,25.0,2739,82.0,67.0,278.0,3.0,216.0,497.0,35.0,5.0,100.0,131.0,8.0,338,119.0,148.0,59.0,1718.0,89.0,2452.0,309.0,823.0,957.0,1891.0,1133.0,1670.0,512.0,790.0,3592.0,10.0,337.0,6391.0,800.0,5331.0,2642.0,38,1819.0,448.0,1709.0,8515.0,3318.0,602.5,284.0,1966.0,4011.0,354.0,3763.0,3088.0,4767.75,2334.0,9505.0,20.0,7200.0,5901,295.0,616.0,2539.0,442.0,146.0,464.0,1922.0,3548.0,1007.0,8093.0,1004.0,389.0,1388.0,537.0,1353.0,630.0,3268.0
13,1600.0,978.0,1167.0,20.0,414.0,890.0,696.0,491.0,432,543.0,4380.0,227.0,632,1577.0,1141.0,17.333333333333336,963.0,241.0,1273.0,2511,1127.0,4975.0,267.0,27232,127.0,516.0,131.0,396.0,179.0,38.0,1990,91.0,496.0,330.0,10.0,208.0,468.0,24.0,13.0,83.0,131.0,13.0,508,141.0,106.0,98.0,1798.0,91.0,2220.0,349.0,804.0,799.0,1607.0,949.0,1672.0,444.0,727.0,3813.0,4.0,332.0,6232.0,715.0,5299.0,2649.0,42,1558.0,480.0,1582.0,7909.0,2864.0,749.75,189.0,1790.0,3402.0,523.0,4040.0,2976.0,5238.5,2267.0,9453.0,13.0,6219.0,5729,320.0,546.0,2238.0,432.0,154.0,459.0,1310.0,3967.0,905.0,7956.0,863.0,519.0,1376.0,501.0,954.0,544.0,2989.5
14,1655.0,824.0,1117.0,24.0,364.0,810.0,668.0,627.0,494,592.0,4271.0,258.0,770,1548.0,1195.0,12.0,961.0,226.0,1086.0,2376,1137.0,4222.0,244.0,26510,120.0,456.0,109.0,460.0,145.0,50.0,1891,295.0,319.0,390.0,8.0,174.0,475.0,38.0,11.0,93.0,142.0,5.0,492,138.0,160.0,46.0,1352.0,198.0,2133.0,297.0,674.0,824.0,1776.0,997.0,1793.0,469.0,877.0,3992.0,13.0,303.0,5536.0,647.0,5510.0,2487.0,62,1489.0,481.0,1481.0,7703.0,2798.0,897.0,177.0,1664.0,3146.0,363.0,3571.0,2908.0,5709.25,2241.0,10293.0,11.0,5643.0,5807,352.0,808.0,2398.0,342.0,180.0,605.0,1136.0,3575.0,790.0,8111.0,883.0,362.0,1479.0,539.0,978.0,516.0,2711.0
15,1733.0,971.0,1127.0,12.0,338.0,817.0,649.0,1773.0,473,613.0,3860.0,236.0,764,1596.0,1151.0,23.0,1059.0,211.0,1382.0,2912,1087.0,4140.0,247.0,26597,138.0,479.0,79.0,419.0,219.0,55.0,1657,136.0,201.0,205.0,9.0,158.0,475.0,26.0,2.0,81.0,117.0,7.0,498,164.0,245.0,47.0,1405.0,60.0,2214.0,291.0,696.0,788.0,1775.0,991.0,1812.0,456.0,857.0,3600.0,10.0,322.0,4918.0,713.0,5544.0,2300.0,40,1577.0,409.0,1944.0,7354.0,3117.0,760.0,152.0,1483.0,3108.0,332.0,3542.0,2979.0,6180.0,2232.0,9782.0,11.0,5968.0,6022,288.0,954.0,2356.0,405.0,133.0,541.0,1033.0,3457.0,903.0,7687.0,840.0,542.0,1627.0,444.0,793.0,717.0,1691.0
16,1550.0,1068.0,913.0,14.0,304.0,687.0,559.0,1491.0,494,596.0,3710.0,221.0,891,1453.0,1093.0,31.0,1058.0,182.0,1021.0,2308,997.0,3529.0,204.0,27803,143.0,425.0,79.0,409.0,152.0,56.0,1792,113.0,165.0,233.0,4.0,151.0,391.0,28.0,6.0,94.0,118.0,10.0,438,218.0,151.0,44.0,971.0,51.0,1746.0,264.0,725.0,959.0,2838.0,1159.0,2050.0,528.0,1013.75,3249.0,16.0,328.0,4309.0,762.0,5130.0,2757.0,32,1741.0,532.0,1202.0,6241.0,3087.0,620.0,136.0,1785.0,3071.0,365.0,3406.0,3097.0,4640.0,2018.0,9561.0,29.0,5292.0,4449,174.0,730.0,2361.0,406.0,130.0,602.0,920.0,3091.0,880.0,6458.0,932.0,340.0,1276.0,527.0,696.0,582.0,1357.0
17,1365.0,711.0,337.0,9.0,302.0,632.0,631.0,662.0,416,428.0,3594.0,189.0,808,1159.0,1036.0,35.0,1000.0,213.0,780.0,1983,943.0,3233.0,206.0,26068,102.0,350.0,65.0,301.0,197.0,54.0,1846,65.0,210.0,181.0,15.0,123.0,330.0,31.0,18.0,70.0,93.0,14.0,378,109.0,88.0,67.0,1119.0,91.0,1814.0,268.0,655.0,592.0,1918.0,840.0,1347.0,427.0,1170.5,2467.0,12.0,288.0,4297.0,795.0,4554.0,2484.0,38,1289.0,372.0,998.0,4874.0,3203.0,448.0,89.0,1754.0,3342.0,203.0,2927.0,2723.0,3769.0,1783.0,9005.0,11.0,5425.0,1733,152.0,611.0,2433.0,429.0,107.0,394.0,816.0,2615.0,1556.0,6131.0,1063.0,212.0,933.0,399.0,509.0,510.0,727.0
18,1526.0,734.0,374.0,8.0,304.0,627.0,604.0,575.0,679,582.0,3606.0,246.0,702,1282.0,1039.0,27.0,942.0,281.0,811.0,1944,1046.0,3302.0,170.0,27989,130.0,407.0,84.0,281.0,194.0,40.0,2167,73.0,133.0,159.0,12.0,116.0,371.0,31.0,22.0,58.0,127.0,7.0,520,92.0,89.0,35.0,1314.0,63.0,1981.0,276.0,763.0,616.0,1621.0,820.0,1363.0,380.0,1327.25,2442.0,16.0,311.0,4489.0,750.0,8407.0,2367.0,29,1597.0,474.0,1483.0,5707.0,3857.0,499.0,100.0,1720.0,3621.0,476.0,3204.0,2663.0,3314.0,1752.0,10083.0,16.0,6133.0,2205,126.0,697.0,2678.0,421.0,124.0,369.0,1131.0,2666.0,1213.0,6249.0,1491.0,294.0,960.0,465.0,603.0,594.0,555.0
19,1921.0,876.0,1102.0,14.0,326.0,866.0,787.0,551.0,778,555.0,4092.0,210.0,796,1396.0,1227.0,22.0,1084.0,292.0,1037.0,2192,1065.0,4245.0,297.0,31330,151.0,556.0,103.0,449.0,223.0,73.0,2247,177.0,172.0,205.0,12.0,295.0,452.0,34.0,22.0,70.0,148.0,8.0,683,135.0,127.0,115.0,1594.0,61.0,2617.0,384.0,1100.0,840.0,1680.0,1044.0,1562.0,434.0,1182.625,3653.0,12.0,332.0,4684.0,796.0,8703.0,2464.0,30,1644.0,505.0,2184.0,7308.0,4602.0,579.0,141.0,1791.0,3619.0,307.0,3401.0,3279.0,3321.0,2288.0,10893.0,19.0,6587.0,5357,228.0,784.0,2889.0,421.0,141.0,564.0,1287.0,3513.0,1268.0,7634.0,1257.0,310.0,1141.0,571.0,4132.0,595.0,800.0
20,1925.0,1131.0,1103.0,12.0,305.0,863.0,618.0,788.0,454,599.0,4237.0,240.0,659,1441.0,1212.0,13.0,1605.0,188.0,1144.0,2161,1060.0,3880.0,250.0,27267,160.0,760.0,91.0,520.0,155.0,39.0,6535,127.0,158.0,222.0,6.0,179.0,775.0,34.0,22.0,73.0,121.0,8.0,496,149.0,103.0,116.0,1098.0,52.0,2950.0,384.0,1182.0,754.0,1527.0,952.0,1435.0,372.0,1038.0,3515.0,15.0,307.0,5099.0,722.0,5700.0,2438.0,34,1729.0,515.0,1213.0,10059.0,3939.0,625.0,137.0,1940.0,3709.0,274.0,4234.0,3457.0,2830.0,2276.0,10116.0,10.0,6126.0,5804,398.0,693.0,2740.0,406.0,140.0,525.0,974.0,3549.0,1305.0,7887.0,1001.0,301.0,1300.0,574.0,3698.0,617.0,625.0
21,1977.0,1442.0,1114.0,23.0,305.0,909.0,613.0,892.0,461,535.0,4710.0,219.0,691,1366.0,1228.0,11.0,1123.0,211.0,1106.0,2370,1002.0,3906.0,227.0,27613,175.0,616.0,119.0,572.0,154.0,52.0,4622,94.0,165.0,242.0,9.0,161.0,670.0,44.0,23.0,80.0,133.0,15.0,651,165.0,156.0,107.0,2030.0,66.0,3688.0,458.0,2185.0,787.0,1699.0,1132.0,1818.0,461.0,907.0,3569.0,15.0,323.0,4408.0,790.0,5623.0,2721.0,42,1756.0,411.0,1113.0,7881.0,3756.0,569.0,153.0,1859.0,3661.0,228.0,4191.0,3430.0,2312.0,2801.0,10026.0,19.0,5663.0,5785,330.0,616.0,2434.0,483.0,231.0,713.0,1050.0,3637.0,1034.0,7964.0,1087.0,282.5,1136.0,565.0,1354.0,486.0,551.0
22,1641.0,1901.0,1137.0,17.5,311.0,847.0,607.0,577.0,428,621.0,4620.0,290.0,723,1820.0,1284.0,21.0,1076.0,201.0,1025.0,2218,939.0,4201.0,326.0,29470,189.0,572.0,99.0,669.0,133.0,76.0,5278,70.0,155.0,270.0,6.0,202.0,595.0,74.0,23.0,100.0,176.0,11.0,630,235.0,123.0,47.0,6872.0,53.0,4826.0,551.0,2304.0,803.0,1657.0,1214.0,1706.0,454.0,868.0,3408.0,11.0,353.0,4175.0,1119.0,5663.0,2562.0,35,1723.0,450.0,1016.0,7100.0,3477.0,560.0,166.0,2174.0,3511.0,224.0,3653.0,3181.0,2163.0,2389.0,9515.0,11.0,5410.0,5680,208.0,630.0,2617.0,417.0,126.0,486.0,934.0,3734.0,1002.0,8515.0,893.0,264.0,1095.0,543.0,1123.0,503.0,783.0
23,1783.0,2024.0,969.0,12.0,399.0,778.0,684.0,583.0,662,798.0,3987.0,291.0,915,1424.0,1143.0,13.0,1294.0,205.0,1248.0,2871,1086.0,3845.0,199.0,30674,188.0,517.0,86.0,499.0,117.0,72.0,4497,104.0,139.0,182.0,6.0,168.0,474.0,32.0,19.0,97.0,286.0,6.0,612,177.0,141.0,40.0,2716.0,46.0,7860.0,1220.0,4584.0,1266.0,3831.0,1619.0,2660.0,656.0,754.0,3168.0,14.0,285.0,4150.0,719.0,5082.0,2424.0,43,1934.0,451.0,977.0,6338.0,3492.0,496.0,163.0,1782.0,3588.0,251.0,3587.0,3108.0,2084.0,2118.0,9707.0,8.0,7419.0,4471,183.0,611.0,2863.0,420.0,157.0,443.0,992.0,3474.0,1066.0,7315.0,913.0,468.0,1316.0,669.0,839.0,486.0,538.0
24,1517.0,2180.0,395.0,15.0,419.0,575.0,567.0,565.0,686,719.0,3677.0,206.0,832,1471.0,1039.0,10.0,1316.0,217.0,2021.0,2739,997.0,4935.0,175.0,26943,152.0,324.0,64.0,471.0,143.0,107.0,3545,73.0,158.0,156.0,2.0,92.0,390.0,26.0,28.0,97.0,241.0,15.0,1009,101.0,195.0,37.0,2607.0,38.0,17439.0,9851.0,9373.5,1171.0,3436.0,1526.0,2691.0,746.0,671.0,2467.0,13.0,292.0,6344.0,741.0,4526.0,2419.0,24,1602.0,411.0,900.0,4782.0,3231.0,389.0,140.0,1480.0,3113.0,181.0,8174.0,2978.0,1587.0,1930.0,7801.0,9.0,5390.0,2038,165.0,617.0,2591.0,386.0,98.0,382.0,995.0,2755.0,957.0,5781.0,1296.0,431.5,877.0,444.0,587.0,458.0,353.0
25,2098.0,1542.0,377.0,10.0,322.0,737.0,678.0,543.0,547,660.0,3648.0,229.0,751,1405.0,1319.0,10.0,1171.0,211.0,1925.0,2691,1074.0,4155.0,147.0,27572,182.0,422.0,77.0,386.0,231.0,143.0,2828,79.0,119.0,173.0,7.0,107.0,465.0,45.0,19.0,80.0,232.0,22.0,2084,82.0,219.0,50.0,2513.0,54.0,27018.0,4605.0,14163.0,1068.0,2362.0,1692.0,3121.0,641.0,741.0,2521.0,16.0,340.0,4655.0,703.0,4975.0,2226.0,29,1549.0,454.0,903.0,5350.0,3418.0,360.0,174.0,1789.0,3707.0,188.0,3454.0,3113.0,1664.0,2299.0,9024.0,17.0,5488.0,2260,129.0,583.0,2721.0,403.0,100.0,402.0,1110.0,2799.0,938.0,6845.0,1755.0,395.0,937.0,510.0,1735.0,581.0,394.0
26,1898.0,1468.0,1090.0,13.0,435.0,1714.0,856.0,957.0,694,1330.0,3937.0,251.0,1063,1586.0,1248.0,15.0,1525.0,224.0,1472.0,3544,1237.0,4633.0,248.0,30941,205.0,656.0,100.0,503.0,152.0,111.0,3045,94.0,122.0,227.0,7.0,131.0,661.0,59.0,21.0,140.0,242.0,8.0,2229,134.0,275.0,41.0,8041.0,78.0,16159.0,2691.0,6456.0,2448.0,6139.0,5247.0,17864.0,2597.0,815.0,3471.0,20.0,371.0,5066.0,852.0,5367.0,3193.0,35,1874.0,622.0,1137.0,6793.0,3932.0,512.0,158.0,1946.0,3646.0,224.0,3330.0,3555.0,1878.0,2672.0,9786.0,22.0,6323.0,5564,207.0,690.0,2856.0,465.0,181.0,492.0,1089.0,3796.0,904.0,8137.0,1383.0,344.0,1113.0,524.0,1359.0,715.0,572.0
27,1749.0,1193.0,1186.0,15.0,516.0,1041.0,1085.0,903.0,665,2216.0,3742.0,275.0,1091,1477.0,1324.0,17.0,1593.0,202.0,1746.0,2955,926.0,3885.0,249.0,27163,142.0,579.0,105.0,471.0,139.0,88.0,2066,99.0,128.0,217.0,7.0,362.0,638.0,45.0,22.0,171.0,218.0,12.0,931,154.0,168.0,53.0,2485.0,49.0,7380.0,1539.0,2958.0,2010.0,5422.0,4505.0,13683.0,2212.0,780.0,3625.0,7.0,334.0,5436.0,780.0,5257.0,3859.0,33,1789.0,1023.0,1106.0,6322.0,3734.0,500.0,174.0,1783.0,3376.0,239.0,3129.0,3429.0,1769.0,2519.0,9739.0,11.0,6006.0,5798,250.0,636.0,2720.0,478.0,163.0,626.0,940.0,3788.0,880.0,8306.0,1040.0,443.0,1028.0,573.0,875.0,1709.0,474.0
28,2287.0,1371.0,1159.0,16.0,454.0,934.0,977.0,678.0,554,1020.0,3600.0,243.0,1033,1399.0,1204.0,26.0,1335.0,154.0,20729.0,2333,735.0,3550.0,226.0,25631,142.0,627.0,99.0,498.0,136.0,54.0,1616,116.0,127.0,207.0,10.0,267.0,585.0,71.0,20.0,137.0,208.0,19.0,555,224.0,130.0,70.0,1594.0,46.0,4526.0,921.0,1863.0,1266.0,2684.0,2827.0,4694.0,950.0,861.0,3445.0,12.0,313.0,4333.0,750.0,5175.0,3052.0,42,1846.0,599.0,1077.0,5929.0,3503.0,495.0,123.0,1710.0,3192.0,232.0,3296.0,3315.0,1800.0,3480.0,9751.0,17.0,5497.0,5886,218.0,634.0,2651.0,509.0,191.0,578.0,1510.0,3875.0,883.0,8269.0,947.0,345.0,944.0,637.0,1925.0,721.0,592.0
29,1773.0,889.0,1144.0,16.0,415.0,807.0,737.0,753.0,544,733.0,3533.0,265.0,962,1289.0,1207.0,16.0,1320.0,133.0,10237.0,3386,1337.0,3301.0,222.0,25659,149.0,541.0,91.0,472.0,101.0,38.0,1784,83.0,110.0,188.0,6.0,117.0,515.0,36.0,19.0,102.0,161.0,13.0,386,247.0,175.0,53.0,997.0,43.0,3693.0,728.0,1442.0,1588.0,3053.0,3821.0,3499.0,794.0,852.0,3471.0,7.0,294.0,8462.0,790.0,4763.0,2800.0,27,1659.0,424.0,1092.0,5690.0,3453.0,474.0,175.0,1747.0,3286.0,214.0,3158.0,2881.0,1752.0,2391.0,9406.0,19.0,5112.0,5403,193.0,571.0,2576.0,428.0,194.0,776.0,1437.0,3591.0,1044.0,7714.0,919.0,305.0,846.0,526.0,991.0,507.0,442.0
30,2120.0,1031.0,930.0,11.0,595.0,732.0,1015.0,912.0,768,1234.0,3606.0,282.0,1429,1290.0,991.0,11.0,4213.0,218.0,4570.0,3569,1010.0,3312.0,156.0,26452,95.0,513.0,77.0,427.0,133.0,35.0,1307,103.0,121.0,204.0,9.0,107.0,456.0,48.0,31.0,175.0,273.0,12.0,279,159.0,137.0,61.0,817.0,49.0,2878.0,606.0,1045.0,11896.0,10953.0,6505.0,12791.0,3354.0,932.0,3002.0,8.0,314.0,5439.0,688.0,4547.0,2594.0,25,1468.0,427.0,976.0,7591.0,3428.0,463.0,133.0,1846.0,3515.0,232.0,2836.0,3078.0,1613.0,2239.0,11561.0,10.0,4697.0,4439,183.0,558.0,2603.0,414.0,117.0,675.0,1193.0,3141.0,932.0,6791.0,938.0,292.0,829.0,491.0,1478.0,519.0,328.0
31,1970.0,681.0,305.0,16.0,984.0,621.0,784.0,634.0,523,736.0,3140.0,211.0,947,1097.0,892.0,11.0,2671.0,167.0,2603.0,2487,788.0,2841.0,157.0,26147,113.0,318.0,75.0,324.0,91.0,28.0,1288,69.0,84.0,136.0,2.0,80.0,344.0,42.0,8.0,123.0,179.0,14.0,261,98.0,129.0,44.0,650.0,33.0,2290.0,476.0,840.0,5279.0,5403.0,9189.0,5321.0,1644.0,648.0,2256.0,12.0,299.0,6077.0,720.0,3738.0,2315.0,46,1257.0,407.0,857.0,4946.0,3306.0,350.0,88.0,1575.0,2988.0,203.0,2615.0,2649.0,1353.0,2459.0,7808.0,18.0,4352.0,1769,195.0,545.0,2681.0,384.0,115.0,410.0,1057.0,2520.0,782.0,5650.0,940.0,471.0,711.0,416.0,1359.0,408.0,239.0
32,1642.0,694.0,325.0,17.0,403.0,1758.0,756.0,536.0,522,661.0,3351.0,212.0,1044,933.0,1237.0,5.0,2643.0,177.0,2744.0,2404,751.0,2717.0,161.0,25783,107.0,452.0,84.0,361.0,113.0,57.0,1218,73.0,94.0,141.0,12.0,119.0,429.0,48.0,11.0,111.0,213.0,6.0,239,106.0,135.0,42.0,642.0,40.0,2109.0,425.0,721.0,3360.0,3797.0,9371.75,3852.0,1204.0,626.0,2363.0,11.0,317.0,6150.0,689.0,3795.0,2358.0,20,1395.0,393.0,891.0,5316.0,3220.0,363.0,108.0,1933.0,3452.0,227.0,2858.0,3202.0,1367.0,2201.0,8372.0,12.0,4886.0,2114,188.0,565.0,2482.0,344.0,96.0,365.0,1002.0,2893.0,851.0,6821.0,1351.0,650.0,765.0,483.0,2105.0,509.0,262.0
33,1976.0,981.0,891.0,10.0,450.0,1324.0,1118.0,579.0,546,754.0,2977.0,215.0,895,1012.0,1062.0,14.0,2560.0,180.0,3182.0,2669,847.0,2720.0,180.0,26368,125.0,581.0,102.0,376.0,99.0,46.0,1201,94.0,103.0,210.0,11.0,111.0,495.0,41.0,1.0,125.0,167.0,14.0,352,120.0,139.0,71.0,654.0,43.0,2424.0,487.0,760.0,3641.0,3633.0,8823.875,3436.0,1014.0,737.0,2907.0,15.0,311.0,4368.0,781.0,4232.0,2263.0,25,1533.0,356.0,1120.0,5551.0,3311.0,424.0,123.0,1632.0,3404.0,693.0,2768.0,2781.0,1482.0,2162.0,8844.0,18.0,4750.0,4738,206.0,568.0,2522.0,364.0,151.0,486.0,976.0,3485.0,1362.0,7103.0,1104.0,565.0,850.0,448.0,3801.0,728.0,241.0
34,2187.0,872.0,1229.0,14.0,452.0,938.0,816.0,553.0,533,677.0,3417.0,250.0,915,1236.0,1185.0,11.0,2551.0,169.0,2689.0,2971,934.0,3117.0,206.0,25944,115.0,777.0,105.0,566.0,164.0,43.0,1188,109.0,99.0,265.0,13.0,131.0,794.0,40.0,8.0,151.0,190.0,8.0,321,161.0,179.0,59.0,598.0,45.0,2395.0,466.0,706.0,3709.0,3823.0,8276.0,3433.0,1063.0,843.0,3309.0,12.0,361.0,6042.0,727.0,4682.0,2745.0,25,1730.0,464.0,1277.0,6172.0,3224.0,525.0,204.0,1783.0,3382.0,325.0,3199.0,3206.0,1738.0,2663.0,9707.0,18.0,5100.0,5660,275.0,604.0,2813.0,422.0,188.0,525.0,945.0,3683.0,1260.0,8293.0,897.0,480.0,925.0,519.0,1101.0,535.0,297.0
